lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr,cyr_qtr,cyr_num
25666,FY2024Q1,Wine,Portugal Wine,Portugal Sparkling Wine,13818,789,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25671,FY2024Q1,Wine,Portugal Wine,Portugal White Wine,799821,59206,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25676,FY2024Q1,Wine,Sake,Japan Sake,2268546,61227,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25681,FY2024Q1,Wine,Sake,Other Country Sake,68913,2729,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25686,FY2024Q1,Wine,Sake,USA Sake,670768,66596,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25691,FY2024Q1,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,11000,68,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25696,FY2024Q1,Wine,South Africa Wine,South Africa Red Wine,839016,58674,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25701,FY2024Q1,Wine,South Africa Wine,South Africa Rose Wine,114470,8892,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25706,FY2024Q1,Wine,South Africa Wine,South Africa Sparkling Wine,2527,81,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25711,FY2024Q1,Wine,South Africa Wine,South Africa White Wine,1145336,89986,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25716,FY2024Q1,Wine,Spain Wine,Spain Fruit and Dessert Wine,13176,475,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25721,FY2024Q1,Wine,Spain Wine,Spain Red Wine,3403633,232980,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25726,FY2024Q1,Wine,Spain Wine,Spain Rose Wine,259645,23270,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25731,FY2024Q1,Wine,Spain Wine,Spain Sparkling Wine,1318251,70141,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25736,FY2024Q1,Wine,Spain Wine,Spain White Wine,505384,32828,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25741,FY2024Q1,Wine,USA Wine,USA Fruit and Dessert Wine,871,24,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25746,FY2024Q1,Wine,USA Wine,USA Red Wine,23415757,900719,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25751,FY2024Q1,Wine,USA Wine,USA Rose Wine,1267863,90243,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25756,FY2024Q1,Wine,USA Wine,USA Sparkling Wine,175506,6165,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
25761,FY2024Q1,Wine,USA Wine,USA White Wine,7026159,378005,2024,Q1,06-30,2023-06-30,2023,summer,Q2,23-Q2,2023
24887,FY2024Q2,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,124738165,32780248,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24892,FY2024Q2,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,41649754,8274008,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24897,FY2024Q2,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,54512947,14187206,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24902,FY2024Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,49294044,10709893,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24907,FY2024Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,180007,25842,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24912,FY2024Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,876328,216221,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24917,FY2024Q2,Beer,Import Beer,Asia And South Pacific Beer,1672812,299035,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24922,FY2024Q2,Beer,Import Beer,Europe Beer,21172119,4098331,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24927,FY2024Q2,Beer,Import Beer,Mexico And Caribbean Beer,3366585,592872,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24932,FY2024Q2,Beer,Import Beer,Other Country Beer,644477,104708,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24937,FY2024Q2,Beer,Import Beer,USA Beer,848487,136841,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24942,FY2024Q2,Refresh Bev,Cider,Domestic Cider,21392397,3876125,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24947,FY2024Q2,Refresh Bev,Cider,Import Cider,3561401,683887,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24952,FY2024Q2,Refresh Bev,Coolers,Malt-Based Coolers,816425,165001,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24957,FY2024Q2,Refresh Bev,Coolers,Spirit Coolers,116217113,22294834,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24962,FY2024Q2,Refresh Bev,Coolers,Wine/Fruit Coolers,2008364,293008,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24967,FY2024Q2,Spirits,Asian Spirits,China Spirits,824345,13233,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24972,FY2024Q2,Spirits,Asian Spirits,Korea Spirits,1444622,75313,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24977,FY2024Q2,Spirits,Asian Spirits,Other Country Asian Spirits,155042,3558,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24982,FY2024Q2,Spirits,Gin,Dry Gin,16027533,490257,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24987,FY2024Q2,Spirits,Gin,Flavoured Gin,1407588,39511,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24992,FY2024Q2,Spirits,Gin,Other Gin,706563,13191,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24997,FY2024Q2,Spirits,Grape and Fruit Brandy,Armagnac,49203,503,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25002,FY2024Q2,Spirits,Grape and Fruit Brandy,Brandy,2069878,67653,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25007,FY2024Q2,Spirits,Grape and Fruit Brandy,Cognac,2431017,19611,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25012,FY2024Q2,Spirits,Grape and Fruit Brandy,Eau de Vie,233427,5024,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25017,FY2024Q2,Spirits,Grape and Fruit Brandy,Grappa And Marc,65195,1164,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25022,FY2024Q2,Spirits,Grape and Fruit Brandy,Pisco,129308,3171,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25027,FY2024Q2,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,9204718,297961,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25032,FY2024Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1993670,75301,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25037,FY2024Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,8397978,296061,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25042,FY2024Q2,Spirits,Liqueurs,Fruit Liqueurs,6766474,223603,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25047,FY2024Q2,Spirits,Liqueurs,Nut Liqueurs,1620131,63528,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25052,FY2024Q2,Spirits,Liqueurs,Other Liqueurs,1294122,40676,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25057,FY2024Q2,Spirits,Liqueurs,Whiskey Liqueurs,1336095,41293,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25062,FY2024Q2,Spirits,Other Spirits,Cachaca,44814,1414,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25067,FY2024Q2,Spirits,Other Spirits,Flavoured Spirits,187955,4155,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25072,FY2024Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,267397,5032,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25077,FY2024Q2,Spirits,Other Spirits,Moonshine Spirits,688543,15223,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25082,FY2024Q2,Spirits,Other Spirits,Ready to Mix Cocktails,589462,29918,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25087,FY2024Q2,Spirits,Other Spirits,Ready to Serve Cocktails,2283117,128203,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25092,FY2024Q2,Spirits,Other Spirits,Schnapps and Akvavit,38017,957,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25097,FY2024Q2,Spirits,Rum,Amber Rum,6146286,199497,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25102,FY2024Q2,Spirits,Rum,Dark Rum,2522369,87920,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25107,FY2024Q2,Spirits,Rum,Flavoured Rum,432939,14893,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25112,FY2024Q2,Spirits,Rum,Spiced Rum,7417941,247267,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25117,FY2024Q2,Spirits,Rum,White Rum,7482550,307734,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25122,FY2024Q2,Spirits,Tequila,Blanco/Silver Tequila,11351090,236423,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25127,FY2024Q2,Spirits,Tequila,Flavoured Tequila,899775,18476,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25132,FY2024Q2,Spirits,Tequila,Gold Tequila,12395635,231150,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25137,FY2024Q2,Spirits,Tequila,Mezcal,1135103,16816,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25142,FY2024Q2,Spirits,Vodka,Flavoured Vodka,5443812,178085,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25147,FY2024Q2,Spirits,Vodka,Straight Vodka,60084701,2244285,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25152,FY2024Q2,Spirits,Whisky,American Whiskey,2754113,70639,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25157,FY2024Q2,Spirits,Whisky,Blended Malt Scotch Whisky,254372,3793,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25162,FY2024Q2,Spirits,Whisky,Blended Scotch Whisky,7564064,214461,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25167,FY2024Q2,Spirits,Whisky,Bourbon Whiskey,5608379,124108,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25172,FY2024Q2,Spirits,Whisky,Canadian Whisky,29007677,1067432,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25177,FY2024Q2,Spirits,Whisky,Flavoured Whisky,359011,8828,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25182,FY2024Q2,Spirits,Whisky,Irish Whiskey,5308816,134551,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25187,FY2024Q2,Spirits,Whisky,Other Country Whisky,1249125,14741,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25192,FY2024Q2,Spirits,Whisky,Single Malt Scotch Whisky,9465169,101420,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25197,FY2024Q2,Wine,Argentina Wine,Argentina Red Wine,5761332,379002,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25202,FY2024Q2,Wine,Argentina Wine,Argentina Rose Wine,110009,7732,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25207,FY2024Q2,Wine,Argentina Wine,Argentina Sparkling Wine,11257,702,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25212,FY2024Q2,Wine,Argentina Wine,Argentina White Wine,443256,37219,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25217,FY2024Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,192,6,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25222,FY2024Q2,Wine,Australia Wine,Australia Red Wine,5599869,382882,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25227,FY2024Q2,Wine,Australia Wine,Australia Rose Wine,302442,24044,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25232,FY2024Q2,Wine,Australia Wine,Australia Sparkling Wine,782227,48914,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25237,FY2024Q2,Wine,Australia Wine,Australia White Wine,4038169,318462,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25242,FY2024Q2,Wine,Austria Wine,Austria Fruit and Dessert Wine,2245,40,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25247,FY2024Q2,Wine,Austria Wine,Austria Red Wine,37856,1072,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25252,FY2024Q2,Wine,Austria Wine,Austria Rose Wine,10990,304,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25257,FY2024Q2,Wine,Austria Wine,Austria Sparkling Wine,4416,112,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25262,FY2024Q2,Wine,Austria Wine,Austria White Wine,123660,3888,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25267,FY2024Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25272,FY2024Q2,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25277,FY2024Q2,Wine,Bulgaria Wine,Bulgaria White Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25282,FY2024Q2,Wine,Canada - BC,Canada - BC Dessert Wine,387909,7729,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25287,FY2024Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1633203,78371,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25292,FY2024Q2,Wine,Canada - BC,Canada - BC Ice Wine,1226587,10867,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25297,FY2024Q2,Wine,Canada - BC,Canada - BC Red Wine,66076635,3893394,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25302,FY2024Q2,Wine,Canada - BC,Canada - BC Rose Wine,14202389,778238,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25307,FY2024Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,6137983,226694,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25312,FY2024Q2,Wine,Canada - BC,Canada - BC White Wine,66911363,4916440,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25317,FY2024Q2,Wine,Canada - Other,Canada - Other Dessert Wine,8229,105,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25322,FY2024Q2,Wine,Canada - Other,Canada - Other Fruit Wine,3732,323,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25327,FY2024Q2,Wine,Canada - Other,Canada - Other Ice Wine,887606,9463,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25332,FY2024Q2,Wine,Canada - Other,Canada - Other Red Wine,209410,18833,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25337,FY2024Q2,Wine,Canada - Other,Canada - Other Rose Wine,12293,989,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25342,FY2024Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,387758,54440,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25347,FY2024Q2,Wine,Canada - Other,Canada - Other White Wine,635730,66007,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25352,FY2024Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,959,27,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25357,FY2024Q2,Wine,Chile Wine,Chile Red Wine,6491489,588447,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25362,FY2024Q2,Wine,Chile Wine,Chile Rose Wine,524962,51582,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25367,FY2024Q2,Wine,Chile Wine,Chile Sparkling Wine,60016,3315,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25372,FY2024Q2,Wine,Chile Wine,Chile White Wine,3712499,348551,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25377,FY2024Q2,Wine,China Wine,China Fruit and Dessert Wine,14792,422,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25382,FY2024Q2,Wine,China Wine,China Red Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25387,FY2024Q2,Wine,China Wine,China White Wine,125,4,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25392,FY2024Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,800380,51737,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25397,FY2024Q2,Wine,Fortified Wine,Other Fortified Import Wine,365649,17554,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25402,FY2024Q2,Wine,Fortified Wine,Port Wine,503862,14696,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25407,FY2024Q2,Wine,Fortified Wine,Sherry Wine,197580,9010,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25412,FY2024Q2,Wine,Fortified Wine,Vermouth Wine,803255,55976,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25417,FY2024Q2,Wine,France Wine,France Champagne Wine,5114824,46970,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25422,FY2024Q2,Wine,France Wine,France Fruit and Dessert Wine,25939,285,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25427,FY2024Q2,Wine,France Wine,France Red Wine,13698394,333426,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25432,FY2024Q2,Wine,France Wine,France Rose Wine,4306753,235576,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25437,FY2024Q2,Wine,France Wine,France Sparkling Wine,713098,34342,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25442,FY2024Q2,Wine,France Wine,France White Wine,4908553,176779,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25447,FY2024Q2,Wine,Georgia Wine,Georgia Red Wine,56838,2601,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25452,FY2024Q2,Wine,Georgia Wine,Georgia Rose Wine,593,14,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25457,FY2024Q2,Wine,Georgia Wine,Georgia Sparkling Wine,419,9,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25462,FY2024Q2,Wine,Georgia Wine,Georgia White Wine,6505,202,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25467,FY2024Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25472,FY2024Q2,Wine,Germany Wine,Germany Red Wine,42567,1440,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25477,FY2024Q2,Wine,Germany Wine,Germany Rose Wine,11115,451,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25482,FY2024Q2,Wine,Germany Wine,Germany Sparkling Wine,706346,36612,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25487,FY2024Q2,Wine,Germany Wine,Germany White Wine,954882,57999,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25492,FY2024Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25497,FY2024Q2,Wine,Greece Wine,Greece Red Wine,101528,5027,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25502,FY2024Q2,Wine,Greece Wine,Greece Rose Wine,12065,392,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25507,FY2024Q2,Wine,Greece Wine,Greece Sparkling Wine,7415,207,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25512,FY2024Q2,Wine,Greece Wine,Greece White Wine,114711,6371,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25517,FY2024Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,16064,273,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25522,FY2024Q2,Wine,Hungary Wine,Hungary Red Wine,17183,1030,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25527,FY2024Q2,Wine,Hungary Wine,Hungary Rose Wine,900,27,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25532,FY2024Q2,Wine,Hungary Wine,Hungary Sparkling Wine,188912,11780,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25537,FY2024Q2,Wine,Hungary Wine,Hungary White Wine,126272,9026,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25542,FY2024Q2,Wine,Israel Wine,Israel Red Wine,42671,1557,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25547,FY2024Q2,Wine,Israel Wine,Israel Rose Wine,6797,252,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25552,FY2024Q2,Wine,Israel Wine,Israel White Wine,15393,531,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25557,FY2024Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,6261,67,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25562,FY2024Q2,Wine,Italy Wine,Italy Red Wine,10630455,460464,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25567,FY2024Q2,Wine,Italy Wine,Italy Rose Wine,488863,24016,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25572,FY2024Q2,Wine,Italy Wine,Italy Sparkling Wine,2387385,120411,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25577,FY2024Q2,Wine,Italy Wine,Italy White Wine,6162314,369527,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25582,FY2024Q2,Wine,Italy Wine,Prosecco Wine,7516522,350004,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25587,FY2024Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25592,FY2024Q2,Wine,New Zealand Wine,New Zealand Red Wine,508083,21567,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25597,FY2024Q2,Wine,New Zealand Wine,New Zealand Rose Wine,471778,24657,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25602,FY2024Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,75202,3474,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25607,FY2024Q2,Wine,New Zealand Wine,New Zealand White Wine,12607305,662394,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25612,FY2024Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,355128,19403,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25617,FY2024Q2,Wine,Other Country Wine,Other Country Red Wine,104571,4180,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25622,FY2024Q2,Wine,Other Country Wine,Other Country Rose Wine,22694,910,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25627,FY2024Q2,Wine,Other Country Wine,Other Country Sparkling Wine,14378,560,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25632,FY2024Q2,Wine,Other Country Wine,Other Country White Wine,45937,2315,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25637,FY2024Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,62753,3624,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25642,FY2024Q2,Wine,Other Style Wine,Mead,232168,10348,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25647,FY2024Q2,Wine,Other Style Wine,Rice Wine,62604,5800,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25652,FY2024Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,2442,50,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25657,FY2024Q2,Wine,Portugal Wine,Portugal Red Wine,1129249,89567,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25662,FY2024Q2,Wine,Portugal Wine,Portugal Rose Wine,284590,24408,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25667,FY2024Q2,Wine,Portugal Wine,Portugal Sparkling Wine,7307,294,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25672,FY2024Q2,Wine,Portugal Wine,Portugal White Wine,811388,56945,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25677,FY2024Q2,Wine,Sake,Japan Sake,2179934,60155,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25682,FY2024Q2,Wine,Sake,Other Country Sake,100877,3663,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25687,FY2024Q2,Wine,Sake,USA Sake,597269,58274,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25692,FY2024Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,4789,30,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
